Title,Manufacturer,Amps,Voltage,Max. Voltage,Enclosure,Description,Link
White Standard Thermoplastic Wall Plate 80703-W (Box of 20),LEVITON,,,,,Model  80703-W   2021   UNITED STATES   Surplus New   Material: Thermoplastic Color: White  Total Boxes: 8 Pieces in one Box: 20,https://www.lenmark.com//collections/switches/products/white-standard-thermoplastic-wall-plate-80703-w-box-of-20
Fault Isolator Module ISO-XA,NOTIFIER,,,,,Model  ISO-XA   MEXICO   Surplus New  VDC: 32 V,https://www.lenmark.com//collections/switches/products/fault-isolator-module-iso-xa
Selector Switch C2SS2-10B-20 2-Postion 2 NO,ABB,,,,,Model  C2SS2-10B-20   Surplus New   Color: Black   Actuator Type: Short handle  Bezel Material: Black Plastic   Illumination: Non-illuminated  Function: Maintained   Sub-Function: 2-position  ? No. of Contact: 2 NO,https://www.lenmark.com//collections/switches/products/selector-switch-c2ss2-10b-20-2-postion-2-no
3 Position Selector Switch 30mm 800T-J2,ALLEN-BRADLEY,,,,,"Model  800T-J2   Used   Size: 30 mm Color: Black/White  IP/NEMA Rating: NEMA 13, NEMA 4",https://www.lenmark.com//collections/switches/products/3-position-selector-switch-30mm-800t-j2
Push Button Control Station,SYSTEMATIX,,,,,Condition  Used,https://www.lenmark.com//collections/switches/products/push-button-control-station-1
Isolator Module SIGA-IM,EST,,,,,Model  SIGA-IM   MEXICO   Surplus New,https://www.lenmark.com//collections/switches/products/isolator-module-siga-im
"15 Amp, 120/277 Volts Toggle Switch",SIERRA ELEC. CORP.,15 amps,120 volts,,,Made In  UNITED STATES   Used   15 amps   120 volts   Single-phase  Voltage: 120/277 Volts,https://www.lenmark.com//collections/switches/products/15-amp-120-277-volts-toggle-switch
22mm Selector Switch HW1S-3T20,IDEC,,,,,Model  HW1S-3T20   JAPAN   Used   Series: HW Product Category: Control Switches  Product Type: Control Switches Illuminated: Non-Illuminated  Control Type: Selector Mounting Style: Panel Mount  IP Rating: IP65 Maximum Operating Temperature: + 60 C  Minimum Operating Temperature: - 25 C,https://www.lenmark.com//collections/switches/products/22mm-selector-switch-hw1s-3t20
"APS-3 ""PK"" Limit Switch L074250000",PARKER,0.5 amps,,,,Model  L074250000   Surplus New   0.5 amps   Red Wire: +10-30 VDC Black Wire: DC Com  White Wire: Sink Out Green Wire: Source Out  Voltage: 10-30 VDC 500mA,https://www.lenmark.com//collections/switches/products/aps-3-pk-limit-switch-l074250000-1
Surface Mount 3 Button Pushbutton Station PBU-3,GLEASON,5 amps,240 volts,,,Model  PBU-3   Used   5 amps   240 volts,https://www.lenmark.com//collections/switches/products/surface-mount-3-button-pushbutton-station-pbu-3
Pressure Electric Switch F-4300-60,AIRTROL,,,,,Model  F-4300-60   UNITED STATES   Surplus New,https://www.lenmark.com//collections/switches/products/pressure-electric-switch-f-4300-60
Stoplamp Switch Assembly 84340-42010,TOYOTA GENUINE PARTS,,,,,Model  84340-42010   JAPAN   Surplus New   Thread Size: M10 x 1.25 Operating Mode: Mechanical  No. of Pins: 2 Suitable For: Toyota Landcruiser HZJ79,https://www.lenmark.com//collections/switches/products/stoplamp-switch-assembly-84340-42010
102108LN Auxiliary Rotary Switch,ELECTROSWITCH,7.5 amps,600 volts,,,Model  102108LN   UNITED STATES   Very Good   7.5 amps   600 volts   Other Electrical Ratings  AC Ratings;  15 A - 120 VAC 10 A - 240 VAC  DC Ratings:  10 A - 125 VDC 5 A - 250 VDC,https://www.lenmark.com//collections/switches/products/102108ln-auxiliary-rotary-switch
Limit Switch Body ZCKJ1H7,SCHNEIDER ELECTRIC,,,,,"Model  ZCKJ1H7   INDONESIA   Surplus New   Main  Range of Product: Telemecanique Limit switches XC Standard Series Name: Standard format  Product or Component Type: Limit switch body Device Short Name: ZCKJ  Body Type: Fixed Product Compatibility: XCKJ  Associated Head : ZCKE619/ ZCKE64/ ZCKE66/ ZCKE67 /ZCKE63 /ZCKE62 /ZCKE23 /ZCKE05 /ZCKE629 /ZCKE08 /ZCKE21 /ZCKE61 /ZCKE06 /ZCKE65 Body Material: Metal  Cable Entry: 1 entry tapped for 1/2"" NPT conduit Number of Poles: 2  Contacts Type and Composition: 1 NC + 1 NO Contact Operation: Snap action  Number of Steps: 1 1 position Contacts Material: Silver plated contacts  Complementary  Local Display: Without Electrical Connection: Screw-clamp terminals 1 x 0.34...2 x 1.5 sq. mm  Positive Opening: With Minimum Actuation Speed: 0.01 m/min  [Ie] Rated Operational Current  3 A 240 V, AC-15, A300 EN/IEC 60947-5-1 appendix A  0.27 A 250 V, DC-13, Q300 EN/IEC 60947-5-1 appendix A  [Ithe] Conventional Enclosed Thermal Current: 10 A [Ui] Rated Insulation Voltage 500 V 3)IEC 60947-1 contact block 300 VCSA C22.2 No 14 contact block 300 VUL 508 contact block Maximum Resistance Across Rerminals: 0.25 mOhm IEC 60255-7 category 3  [Uimp] Rated Impulse Withstand Voltage  6 kV IEC 60664  6 kV IEC 60947-1  Short-Circuit Protection: 10 A cartridge fuse gG Electrical Durability 5000000 cycles, DC-13 120 V, 4 W 60 cyc/mn 0.5 IEC 60947-5-1 appendix C 5000000 cycles, DC-13 24 V, 10 W 60 cyc/mn 0.5 IEC 60947-5-1 appendix C 5000000 cycles, DC-13 48 V, 7 W 60 cyc/mn 0.5 IEC 60947-5-1 appendix C Terminals description ISO n1 (23-24)NO (13-14)NO (11-12)NC (21-22)NC Environment IP Degree of Protection: IP66  IK Degree of Protection: IK07 Ambient air temperature for operation: 50 ... 248 deg F (10 ... 120 deg C) high temperature  Ambient Air Temperature for Storage: 50 ... 248 deg F (10 ... 120 deg C) Environmental characteristic: High temperature",https://www.lenmark.com//collections/switches/products/limit-switch-body-zckj1h7
"Selector Switch 800MS-HX2B, 800M-XA",ALLEN-BRADLEY,,,,,Model  800MS-HX2B   UNITED STATES   Surplus New   Position: 2 Contact: 1 NO/ 1 NC  Voltage: 110-300VAC,https://www.lenmark.com//collections/switches/products/selector-switch-800ms-hx2b-800m-xa
20A 120/277VAC M1221-W Industrial Grade Switch White,LEVITON,,,,,"Model  M1221-W   Surplus New   HP Rating: 1HP-120V 2HP-240V Amperage: 20 A  Dielectric Voltage: Withstands 1500V for 1 minute Endurance: 50,000 cycles minimum  Grounding: Self-Grounding Overload UL20 Test: 100 cycles of OL at 4.8 times rated current  Temperature Rise: Maximum 30 degrees C rise Voltage: 120/277 VAC  Color: White Device Type: Toggle Switch  Function: Single-Pole Grade: Extra Heavy-Duty Industrial Specification Grade",https://www.lenmark.com//collections/switches/products/20a-120-277vac-m1221-w-industrial-grade-switch-white
Switch,ALLEN-BRADLEY,,,,,Condition  -- None --,https://www.lenmark.com//collections/switches/products/switch
1 hp Manual Motor Starter 600-TOX4,ALLEN-BRADLEY,,240 volts,,,Model  600-TOX4   Used   240 volts   Single-phase   Enclosure Type: OPEN  Phase: 1 PHASE  Line Voltage: 230VAC  Poles: 1 POLE  Trip Class: FIXED TRIP CLASS,https://www.lenmark.com//collections/switches/products/1-hp-manual-motor-starter-600-tox4
Duplex Receptacle Cover 11C1 (Box of 10),HUBBELL,,,,,Model  11C1   CANADA   Surplus New   Material: Steel Number of Gang: 1-Gang,https://www.lenmark.com//collections/switches/products/duplex-receptacle-cover-11c1-box-of-10
1-Gang 4000 Series Device Plate - Ivory CV4047C-1,WIREMOLD,,,,,Model  CV4047C-1   Surplus New   Length: 4-3/4 in Width: 5-1/8 in  Material: Steel Series: 4000  Number of Gangs: 1,https://www.lenmark.com//collections/switches/products/1-gang-4000-series-device-plate-ivory-cv4047c-1
H908 Current Switch,VERIS HAWKEYE,,,,,"Model  H908   UNITED STATES   Used   Amp Range: 2.5 - 135 A  Mounting: Split Core  Sensor Type: Current Switch, AC  Wire Size: 24-14 AWG",https://www.lenmark.com//collections/switches/products/h908-current-switch
Lever Roller Arm Switch LSZ51B,HONEYWELL,,,,,Model  LSZ51B   Surplus New,https://www.lenmark.com//collections/switches/products/lever-roller-arm-switch-lsz51b
OIltight Limit Switch 802T-A,ALLEN-BRADLEY,1.2 amps,600 volts,,,Model  802T-A   Used   1.2 amps   600 volts,https://www.lenmark.com//collections/switches/products/oiltight-limit-switch-802t-a
Contact Block ZB2BE101,TELEMECANIQUE,10 amps,600 volts,,,Model  ZB2BE101   Good   10 amps   600 volts   Single-phase,https://www.lenmark.com//collections/switches/products/contact-block-zb2be101
Trademaster Wall Plate 1-Gang 1-Duplex TP8-W (Box of 25),PASS & SEYMOUR,,,,,Model  TP8-W   Surplus New   Number of Gang: 1 Material: Thermoplastic,https://www.lenmark.com//collections/switches/products/trademaster-wall-plate-1-gang-1-duplex-tp8-w-box-of-27
"Differential Pressure Switch, Range 1.40-5.5 W.C, 1910-5",DWYER INSTRUMENTS,,,,,"Model  1910-5   UNITED STATES   Used   Contact Rating: 15A Contact Type: SPDT  Accuracy: 3.00% Approvals: CE, CSA, FM, UL  Connection: 1/8 in NPT Direction: Uni-Directional  Housing Material: Metallic Measurement: Inches of Water Column  Media Compatibility: Liquid/Gas Range: 10 in WC  Supply Voltage: 120-480 VAC Type: Adjustable  Power Required: Switch Set Point Range: 1.4-5.5 in",https://www.lenmark.com//collections/switches/products/differential-pressure-switch-range-1-40-5-5-w-c-1910-5
Mushroom Push Button B30-BFP-RZ-01 w/ Contact Block 910-159-011,AEG,10 amps,600 volts,,,Condition  Surplus New   10 amps   600 volts   Single-phase,https://www.lenmark.com//collections/switches/products/mushroom-push-button-b30-bfp-rz-01-w-contact-block-910-159-011
Emergency Stop Switch Assembly w/ Contact Block E22BR1,EATON CUTLER-HAMMER,10 amps,600 volts,,,Condition  Surplus New   10 amps   600 volts,https://www.lenmark.com//collections/switches/products/emergency-stop-switch-assembly-w-contact-block-e22br1
Micro Switch SA1RML,HONEYWELL,,,,,Model  SA1RML   Surplus New,https://www.lenmark.com//collections/switches/products/micro-switch-sa1rml
Auxillary Switch 3A & 2B Contacts GCE7102409 P0102,ABB,10 amps,,,,Model  GCE7102409 P0102   Surplus New   10 amps   P/N: 18005P20 No of Pole: 5  Amp: 10A Voltage: 660 V,https://www.lenmark.com//collections/switches/products/auxillary-switch-3a-2b-contacts-gce7102409-p0102-1
Auxillary Switch 3A & 2B Contacts GCE7102409 P0102,ABB,10 amps,,,,Model  GCE7102409 P0102   Surplus New   10 amps   No of Pole: 5 Amp: 10A  Voltage: 660 V,https://www.lenmark.com//collections/switches/products/auxillary-switch-3a-2b-contacts-gce7102409-p0102
Mushroom Flip Cover HKHPBSSMFCLO,HUBBELL,,,,,Model  HKHPBSSMFCLO   Surplus New   Material: Plastic Series: HKH  Operating Temperature: -40 deg. to 55 deg. celsius,https://www.lenmark.com//collections/switches/products/mushroom-flip-cover-hkhpbssmfclo
Red Push Button 3SB3 801-0DB3,SIEMENS,,,,,Model  3SB3 801-0DB3   GERMANY   Surplus New,https://www.lenmark.com//collections/switches/products/enclosure-w-red-push-button-3sb3-801-0db3
20 Amp Self-Test GFCI Receptacle GFTRST20,HUBBELL,20 amps,,,,Model  GFTRST20   CHINA   Surplus New   20 amps   5-20R   2   Nylon   Non-Locking   Female   Class: A  Amp: 20 A  Voltage: 125 V  Nema Rating: 5-20R  Number of Poles: 2  Number of Wires: 3  Color: Brown,https://www.lenmark.com//collections/switches/products/20-amp-self-test-gfci-receptacle-gftrst20-2
20 Amp Self-Test GFCI Receptacle GFTRST20,HUBBELL,20 amps,,,,Model  GFTRST20   CHINA   Surplus New   20 amps   5-20R   2   Nylon   Non-Locking   Female   Class: A  Amp: 20 A  Voltage: 125 V  Nema Rating: 5-20R  Number of Poles: 2  Number of Wires: 3  Color: Brown,https://www.lenmark.com//collections/switches/products/20-amp-self-test-gfci-receptacle-gftrst20
Pushbutton Switch Green CP1-10G-20,ABB,1.5 amps,120 volts,,,Model  CP1-10G-20   Surplus New   1.5 amps   120 volts   Color: Green   Actuator Type: Flush  Bezel Material: Black Plastic   Illumination: Non-illuminated  Function: Momentary   Cutout Diameter: 22mm  Contact Form: DPST   Current Rating: 1.5 A  Mounting Hole Size: 22 mm   ?Voltage Rating: 120 V,https://www.lenmark.com//collections/switches/products/pushbutton-switch-green-cp1-10g-20
Auxiliary Contact Block 195-GA10,ALLEN-BRADLEY,10 amps,600 volts,,,Model  195-GA10   DOMINICAN REPUBLIC   Surplus New   10 amps   600 volts   Side mounted  10AMP  600V  1NO,https://www.lenmark.com//collections/switches/products/auxiliary-contact-block-195-ga10-1
Modular Contact Block w/ Holder MCBH-101,ABB,6 amps,230 volts,,,Model  MCBH-101   Surplus New   6 amps   230 volts   Contact Form: SPST-NO  Contact Block MCB-10  Lamp Block MLB-1  3 Position Holder,https://www.lenmark.com//collections/switches/products/modular-contact-block-w-holder-mcbh-101
IP-3 Push Button Station Contact Power Open Close Stop Switch,RELAYTRON,5 amps,600 volts,,,Model  PPKU-306   Used   5 amps   600 volts   Product Category: Pendant Stations  Pendant Type: Control Pendant  Control Type: Pushbutton  PUSH BUTTON STATION OPEN/CLOSE/STOP,https://www.lenmark.com//collections/switches/products/ip-3-push-button-station-contact-power-open-close-stop-switch
"30 Amp, 2 Pole Fusible General Duty Switch SE221",SIEMENS,30 amps,240 volts,,,Model  SE221   Used   30 amps   240 volts   Single-phase,https://www.lenmark.com//collections/switches/products/30-amp-service-entrance-switch-no-se221
Auxiliary Switch Block No. 3RH1921-1EA11,SIEMENS,24 amps,220 volts,,,Model  3RH1921-1EA11   Surplus New   24 amps   220 volts   Single-phase,https://www.lenmark.com//collections/switches/products/auxiliary-switch-block-no-3rh1921-1ea11
Pilot Light Red CL-502R 24 AC/DC,ABB,0.015 amps,24 volts,,,Model  CL-502R   Surplus New   0.015 amps   24 volts   Color: Red   Voltage: 24 AC/DC  Rated Current: 15 mA   Type: Type C  Cutout Diameter: 22mm,https://www.lenmark.com//collections/switches/products/pilot-light-red-cl-502r-24-ac-dc
Two Button Interior Surface Mount Control Station PBS-2,MMC,5 amps,240 volts,,,Model  PBS-2   Used   5 amps   240 volts  Momentary Contact OPEN-CLOSE with Metal Housing,https://www.lenmark.com//collections/switches/products/two-button-interior-surface-mount-control-station-pbs-2
"Speed Switch Relay Module PRS11021, 115V",RED LION,5 amps,115 volts,,,Model  PRS11021   UNITED STATES   Used   5 amps   115 volts   Plug-In  No of Pin: 12 Pin,https://www.lenmark.com//collections/switches/products/speed-switch-relay-module-prs11021-115v
Trademaster Wall Plate 1-Gang 1-Duplex TP8-W (Box of 25),PASS & SEYMOUR,,,,,Model  TP8-W   UNITED STATES   Surplus New   Number of Gang: 1 Material: Thermoplastic  Total Boxes: 18 Pieces in one Box: 25,https://www.lenmark.com//collections/switches/products/trademaster-wall-plate-1-gang-1-duplex-tp8-w-box-of-26
24 Hour Dual Outlet 3-Prong Timer FD60-U2,BN-LINK,,,,,Model  FD60-U2   Used,https://www.lenmark.com//collections/switches/products/24-hour-dual-outlet-3-prong-timer-fd60-u2
Trademaster Wall Plate 1-Gang 1-Duplex TP8-W (Box of 25),PASS & SEYMOUR,,,,,Model  TP8-W   UNITED STATES   Surplus New   Number of Gang: 1 Material: Thermoplastic,https://www.lenmark.com//collections/switches/products/trademaster-wall-plate-1-gang-1-duplex-tp8-w-box-of-25
Washer Door Lock Switch 6601ER1004C,BITRON,,,,,"Model  6601ER1004C   2010   Surplus New   Type: DL-S1 Specification: 100-120 Volts 100/127 Voltas, 50/60 Hz E Grade",https://www.lenmark.com//collections/switches/products/washer-door-lock-switch-6601er1004c
15 Amp Limit Switch BZE6-2RQ 8909,MICRO SWITCH,15 amps,,,,"Model  BZE6-2RQ   UNITED STATES   Used   15 amps   Specification  15 A-125, 250 or 480 VAC; 2A-600 VAC  1/2A-125VDC; 1/4A-250 VDC  1/8HP-125VAC; 1/4 HP - 250 VAC",https://www.lenmark.com//collections/switches/products/15-amp-limit-switch-bze6-2rq-8909
"Differential Pressure Switch, Range 0.40-1.6 W.C, 1910-1",DWYER INSTRUMENTS,,,,,"Model  1910-1   UNITED STATES   Used   Contact Rating: 15A Contact Type: SPDT  Accuracy: 3.00% Approvals: CE, CSA, FM, UL  Connection: 1/8 in NPT Direction: Uni-Directional  Housing Material: Metallic Measurement: Inches of Water Column  Media Compatibility: Liquid/Gas Range: 5 in WC  Supply Voltage: 120-480 VAC Type: Adjustable  Power Required: Switch Set Point Range: 0.4-1.6 in",https://www.lenmark.com//collections/switches/products/differential-pressure-switch-range-0-40-1-6-w-c-1910-1
"Selector Switch 800MS-HX2B, 800M-XA",ALLEN-BRADLEY,,,,,Model  800MS-HX2B   UNITED STATES   Surplus New   Position: 2 Contact: 1 NO/ 1 NC  Voltage: 110-300VAC,https://www.lenmark.com//collections/switches/products/selector-switch-800ms-hx2b-800m-xa-1
Limit Switch Head ZCKE05,SCHNEIDER ELECTRIC,,,,,"Model  ZCKE05   INDONESIA   Surplus New   Main  Range of Product: Telemecanique Limit switches XC Standard Series Name: Standard format  Product or Component Type: Limit switch head Device Short Name: ZCKE  Head Type: Rotary head Product Compatibility: XCKJ  Associated Lever: ZCKY91 /ZCKY52 /ZCKY53 /ZCKY11 /ZCKY13 /ZCKY43 /ZCKY51 /ZCKY14 /ZCKY81 /ZCKY41 /ZCKY59 Associated Body: ZCKJD37H7 /ZCKJ5H29 /ZCKJ8H7 /ZCKJ1H29 /ZCKJ8 /ZCKJ7 /ZCKJ41 /ZCKJ6H29 /ZCKJ11H29 /ZCKJ41H29 /ZCKJ11H7 /ZCKJD35H7 /ZCKJD31H7 /ZCKJ9H29 /ZCKJD31H29 /ZCKJ21  ZCKJD39H7 /ZCKJ9H7 /ZCKJ4H29 /ZCKJD35H29 /ZCKJ6 /ZCKJ11 /ZCKJ5 /ZCKJ7H29 /ZCKJ1H7 /ZCKJ7H7 /ZCKJ9 /ZCKJ8H29 /ZCKJ6H7 /ZCKJ4104H29 /ZCKJD31 /ZCKJ4104H7 /ZCKJ5H7 /ZCKJ2H7 /ZCKJ404H29 /ZCKJD37H29 /ZCKJ4 /ZCKJ21H7 /ZCKJ1 /ZCKJ2H29 /ZCKJD39H29 /ZCKJD37 /ZCKJ2 /ZCKJD35 /ZCKJ41H7 /ZCKJ404 /ZCKJD39 /ZCKJ4104 /ZCKJ21H29 /ZCKJ4H7 /ZCKJ404H7  Movement of Operating Head: Rotary Type of Operator: Without operating lever spring return  Type of Approach: Lateral approach, 1 or 2 programmable direction Complementary Switch Actuation: From left and/or right / CW and/or CCW  Positive Opening: With Head Material: Metal  Environment  Ambient Air Temperature For Operation: -25 ... 70 deg C Ambient Air Temperature For Storage: -40 ... 70 deg C  Environmental Characteristic: Standard environment",https://www.lenmark.com//collections/switches/products/limit-switch-head-zcke05
Auxiliary Contact Block 195-GA10,ALLEN-BRADLEY,10 amps,600 volts,,,Model  195-GA10   UNITED STATES   Used   600 volts   10 amps   Amp: 10 amp   Voltage: 600 volts  Mounting: Side Mount   Configuration: 1 NO  No. of Pole: 1,https://www.lenmark.com//collections/switches/products/auxiliary-contact-block-195-ga10
10 Amp Auxiliary Contact Block 3RH1921-1DA11,SIEMENS,10 amps,240 volts,,,Model  3RH1921-1DA11   TURKEY   Surplus New   10 amps   240 volts   3-phase   Contact Configuration: 1NO-1NC Contact Form: SPST-NC+SPST-NO  Number of Contacts: 2 Mounting Style: DIN Rail mount  Terminal Type: Screw Terminal Series: 3RH,https://www.lenmark.com//collections/switches/products/10-amp-auxiliary-contact-block-3rh1921-1da11
"2-WSW Switch Plastic Box 3.75""x4""x2.7""",THOMAS & BETTS,,,,,Model  2-WSW   CANADA   Surplus New   Color: Gray  Cubic Capacity: 33 cu in  Material: Non-Metallic,https://www.lenmark.com//collections/switches/products/nutek-2-wsw-2-gang-plastic-box
